indice,voltaje
690,1.8244688644688645
691,1.8156043956043955
692,1.8043223443223442
693,1.7914285714285714
694,1.7777289377289376
695,1.7648351648351648
696,1.7535531135531133
697,1.7374358974358972
698,1.726153846153846
699,1.7140659340659339
700,1.7068131868131868
701,1.7003663003663003
702,1.6963369963369963
703,1.6931135531135528
704,1.6866666666666665
705,1.6882783882783883
706,1.6858608058608058
707,1.6826373626373625
708,1.6761904761904762
709,1.6778021978021977
710,1.6778021978021977
711,1.6769963369963368
712,1.6761904761904762
713,1.6769963369963368
714,1.6761904761904762
715,1.6761904761904762
716,1.6769963369963368
717,1.6778021978021977
718,1.6818315018315018
719,1.6834432234432235
720,1.6866666666666665
721,1.6898901098901098
722,1.6979487179487178
723,1.6963369963369963
724,1.7003663003663003
725,1.7019780219780218
726,1.7035897435897436
727,1.7043956043956043
728,1.7043956043956043
729,1.7027838827838826
730,1.7027838827838826
731,1.7027838827838826
732,1.7019780219780218
733,1.7027838827838826
734,1.7027838827838826
735,1.7043956043956043
736,1.7068131868131868
737,1.7084249084249084
738,1.7108424908424908
739,1.7140659340659339
740,1.7172893772893771
741,1.7197069597069596
742,1.7253479853479852
743,1.73018315018315
744,1.7342124542124542
745,1.7398534798534797
746,1.7463003663003662
747,1.7527472527472527
748,1.7575824175824175
749,1.7608058608058608
750,1.7624175824175823
751,1.768058608058608
752,1.7688644688644688
753,1.7712820512820513
754,1.772087912087912
755,1.7728937728937728
756,1.7728937728937728
757,1.7728937728937728
758,1.7745054945054943
759,1.7753113553113553
760,1.7753113553113553
761,1.7769230769230768
762,1.7777289377289376
763,1.7793406593406593
764,1.7777289377289376
765,1.7777289377289376
766,1.7753113553113553
767,1.7728937728937728
768,1.7704761904761903
769,1.768058608058608
770,1.7656410256410255
771,1.764029304029304
772,1.763223443223443
773,1.7624175824175823
774,1.7624175824175823
775,1.7616117216117215
776,1.7583882783882783
777,1.763223443223443
778,1.763223443223443
779,1.763223443223443
780,1.764029304029304
781,1.7656410256410255
782,1.768058608058608
783,1.767252747252747
784,1.7688644688644688
785,1.7688644688644688
786,1.7688644688644688
787,1.7688644688644688
788,1.768058608058608
789,1.7696703296703296
790,1.7704761904761903
791,1.7704761904761903
792,1.772087912087912
793,1.776117216117216
794,1.7833699633699633
795,1.7906227106227104
796,1.8010989010989011
797,1.8099633699633697
798,1.8212454212454212
799,1.8309157509157508
800,1.8430036630036628
801,1.8567032967032966
802,1.8671794871794871
803,1.880879120879121
804,1.8961904761904762
805,1.9082783882783882
806,1.921172161172161
807,1.9308424908424906
808,1.9356776556776556
809,1.9364835164835164
810,1.9324542124542123
811,1.9227838827838826
812,1.9082783882783882
813,1.892161172161172
814,1.8736263736263736
815,1.8494505494505495
816,1.8228571428571427
817,1.793040293040293
818,1.7616117216117215
819,1.730989010989011
820,1.6987545787545786
821,1.6689377289377287
822,1.6399267399267399
823,1.6093040293040293
824,1.5827106227106227
825,1.568205128205128
826,1.5488644688644688
827,1.5303296703296703
828,1.5134065934065932
829,1.4980952380952381
830,1.4860073260073259
831,1.476336996336996
832,1.469084249084249
833,1.4658608058608058
834,1.4658608058608058
